,An_comptage,Nummois_comptage,Semaine_comptage,Comptage_horaire,Ferie,Vacances,Restrictions_covid,Temperature_min,Temperature_max,Temperature_moy,Precipitations,Ensoleillement,An_semaine,lat,lng,Distance_métro,Distance_centre_Paris,Densité_pop,ADULTES HANDICAPÉS : ACCUEIL/HÉBERGEMENT,ADULTES HANDICAPÉS : SERVICES DE SOINS À DOMICILE,AGENCE DE TRAVAIL TEMPORAIRE,AMBULANCE,ATHLÉTISME,BOULODROME,BOWLING,CAMPING,CENTRE ACCUEIL DEMANDEUR D’ASILE,CENTRE DE SANTÉ,CENTRE DISPENSANT DES FORMATIONS D’APPRENTISSAGE AGRICOLE,CENTRE LUTTE CANCER,CENTRE MÉDECINE PRÉVENTIVE,CENTRE PROVISOIRE D’HÉBERGEMENT,CENTRE ÉQUESTRE,CHRS : CENTRE D’HÉBERGEMENT ET DE RÉINSERTION SOCIALE,CONSEIL DE PRUD’HOMMES (CPH),CONSERVATOIRE,CONTRÔLE TECHNIQUE AUTOMOBILE,COUR D’APPEL (CA),DIALYSE,DRFIP ET DDFIP,ENFANTS HANDICAPÉS : HÉBERGEMENT,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES,ERGOTHÉRAPEUTE,GARES,GRANDE SURFACE DE BRICOLAGE,HOSPITALISATION À DOMICILE,HYPERMARCHÉ,LYCÉE D’ENSEIGNEMENT TECHNIQUE ET/OU PROFESSIONNEL AGRICOLE,MAGASIN DE REVÊTEMENTS MURS ET SOLS,MAISON DE JUSTICE ET DU DROIT,MAISON DE SANTÉ PLURIDISCIPLINAIRE,MATERNITÉ,ORTHOPTISTE,PARCOURS SPORTIF/SANTÉ,PERSONNES ÂGÉES : SOINS À DOMICILE,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS,POISSONNERIE,PRODUITS SURGELÉS,PROTECTION DE L’ENFANCE - ACTION ÉDUCATIVE,PROTECTION DE L’ENFANCE - HÉBERGEMENT,PSYCHOMOTRICIEN,RELAIS POSTE,ROLLER-SKATE-VÉLO BICROSS OU FREESTYLE,SALLES DE COMBAT,SALLES NON SPÉCIALISÉES,SALLES SPÉCIALISÉES,SERVICES FUNÉRAIRES,SPORTS DE GLACE,SPORTS NAUTIQUES,SPÉCIALISTE EN CARDIOLOGIE,SPÉCIALISTE EN GASTRO-ENTÉROLOGIE HÉPATOLOGIE,SPÉCIALISTE EN PNEUMOLOGIE,SPÉCIALISTE EN STOMATOLOGIE,STATION-SERVICE,STRUCTURE PSYCHIATRIQUE EN AMBULATOIRE,TENNIS,TERRAIN DE GOLF,TERRAINS DE GRANDS JEUX,TRANSFUSION SANGUINE,TRAVAIL PROTÉGÉ,TRIBUNAL DE COMMERCE (TCO),URGENCES,ÉCOLE D’ENSEIGNEMENT SUPÉRIEUR AGRICOLE,ÉQUIPEMENT DE CYCLISME,ÉTABLISSEMENT PSYCHIATRIQUE,ÉTABLISSEMENT SANTÉ COURT SÉJOUR,ÉTABLISSEMENT SANTÉ LONG SÉJOUR,ÉTABLISSEMENT SANTÉ MOYEN SÉJOUR
3636,2022,4,13,63.138888888888886,0.0,0.0,0.0,1.4,7.133333333333332,4.0,0.5333333333333334,5.166666666666667,202213,48.89172,2.38531,0.479,5.019,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
493,2022,4,13,261.25,0.0,0.0,0.0,1.4,7.133333333333332,4.0,0.5333333333333334,5.166666666666667,202213,48.87756,2.35535,0.389,2.515,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
3635,2022,3,13,97.9375,0.0,0.0,0.0,8.9,16.0,12.25,2.6,2.6999999999999997,202213,48.89172,2.38531,0.479,5.019,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
1487,2022,3,13,5.083333333333333,0.0,0.0,0.0,8.9,16.0,12.25,2.6,2.6999999999999997,202213,48.82658,2.38409,0.344,4.543,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2135,2022,3,13,30.489583333333332,0.0,0.0,0.0,8.9,16.0,12.25,2.6,2.6999999999999997,202213,48.85372,2.35702,0.023,1.134,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
1632,2022,4,13,55.5,0.0,0.0,0.0,1.4,7.133333333333332,4.0,0.5333333333333334,5.166666666666667,202213,48.83068,2.35348,0.264,3.006,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
5056,2022,3,13,96.875,0.0,0.0,0.0,8.9,16.0,12.25,2.6,2.6999999999999997,202213,48.86378,2.32003,0.35,1.81,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3071,2022,3,13,150.86458333333334,0.0,0.0,0.0,8.9,16.0,12.25,2.6,2.6999999999999997,202213,48.860528,2.388364,0.288,3.413,39839.12931332299,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
5704,2022,4,13,63.861111111111114,0.0,0.0,0.0,1.4,7.133333333333332,4.0,0.5333333333333334,5.166666666666667,202213,48.83977,2.30198,0.101,3.501,27388.836034635202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1488,2022,4,13,3.8055555555555554,0.0,0.0,0.0,1.4,7.133333333333332,4.0,0.5333333333333334,5.166666666666667,202213,48.82658,2.38409,0.344,4.543,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
5057,2022,4,13,47.02777777777778,0.0,0.0,0.0,1.4,7.133333333333332,4.0,0.5333333333333334,5.166666666666667,202213,48.86378,2.32003,0.35,1.81,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2567,2022,3,13,71.875,0.0,0.0,0.0,8.9,16.0,12.25,2.6,2.6999999999999997,202213,48.87451,2.29215,0.243,4.175,10247.461797828637,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
1777,2022,4,14,44.07738095238095,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.82026,2.3592,0.17,4.236,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
685,2022,4,14,36.17045454545455,0.0,0.0,0.0,3.590909090909091,11.918181818181818,7.454545454545454,11.245454545454546,4.763636363636364,202214,48.84604,2.37561,0.336,2.72,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
1921,2022,4,14,40.07142857142857,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.84223,2.36811,0.299,2.487,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
4281,2022,4,14,44.601190476190474,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.840801,2.333233,0.343,1.884,19121.77065439787,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
494,2022,4,14,325.3690476190476,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.87756,2.35535,0.389,2.515,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
272,2022,4,14,53.791666666666664,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.82636,2.30303,0.297,4.431,24322.526118098907,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
5489,2022,4,14,69.05357142857143,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.85209,2.28508,0.516,4.224,27388.836034635202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2857,2022,4,14,269.9761904761905,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.86155,2.37407,0.016,2.399,39839.12931332299,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
5273,2022,4,14,41.18452380952381,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.842091,2.301,0.287,3.432,27388.836034635202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2641,2022,4,14,118.0,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.84015,2.26733,0.367,5.795,10247.461797828637,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
2209,2022,4,14,18.32934131736527,0.0,0.0,0.0,4.938323353293413,12.293413173652695,8.344311377245509,6.377245508982036,3.5886227544910176,202214,48.85372,2.35702,0.023,1.134,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
2425,2022,4,14,61.00595238095238,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.8484,2.27586,0.279,4.956,10247.461797828637,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
4919,2022,4,14,73.74404761904762,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.869831,2.307076,0.33,2.965,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
779,2022,4,14,55.583333333333336,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.846099,2.375456,0.327,2.707,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
1849,2022,4,14,36.851190476190474,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.84223,2.36811,0.299,2.487,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
5058,2022,4,14,78.13690476190476,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.86378,2.32003,0.35,1.81,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4213,2022,4,14,40.529761904761905,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.840801,2.333233,0.343,1.884,19121.77065439787,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
200,2022,4,14,46.398809523809526,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.82636,2.30303,0.297,4.431,24322.526118098907,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
3997,2022,4,14,38.585034013605444,0.0,0.0,0.0,4.6367346938775515,12.20204081632653,8.142857142857142,7.153061224489796,3.895918367346938,202214,48.89141,2.38482,0.467,4.969,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
3217,2022,4,14,0.0,0.0,0.0,0.0,4.8130434782608695,11.895652173913042,8.152173913043478,0.8173913043478261,2.921739130434782,202214,48.88181,2.281546,0.555,5.257,29631.31131593703,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1
851,2022,4,14,33.458333333333336,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.829523,2.38699,0.426,4.462,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
4706,2022,4,14,57.19642857142857,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.86357,2.32203,0.319,1.669,8799.126843662507,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4069,2022,4,14,73.05357142857143,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.88926,2.37472,0.201,4.338,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
4421,2022,4,14,27.529761904761905,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.86282,2.31061,0.212,2.418,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1633,2022,4,14,73.36904761904762,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.83068,2.35348,0.264,3.006,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1211,2022,4,14,35.357142857142854,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.83848,2.37587,0.374,3.192,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
5841,2022,4,14,84.19642857142857,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.86502,2.35387,0.2,1.262,29299.259647608556,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3001,2022,4,14,108.02380952380952,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.860852,2.372279,0.116,2.254,39839.12931332299,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
3709,2022,4,14,90.29761904761905,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.89172,2.38531,0.479,5.019,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
4141,2022,4,14,63.48809523809524,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.889046,2.374872,0.198,4.325,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
6309,2022,4,14,0.0,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.896825,2.345648,0.11,4.473,32235.881593987575,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
4775,2022,4,14,72.45238095238095,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.86357,2.32203,0.319,1.669,8799.126843662507,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2137,2022,4,14,28.172619047619047,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.85372,2.35702,0.023,1.134,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
350,2022,4,14,78.57142857142857,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.87773,2.3506,0.215,2.422,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
3853,2022,4,14,34.089285714285715,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.890457,2.368852,0.582,4.235,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
5913,2022,4,14,91.16666666666667,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.86502,2.35387,0.2,1.262,29299.259647608556,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1067,2022,4,14,15.31547619047619,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.830331,2.400551,0.269,5.187,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
3349,2022,4,14,249.78571428571428,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.86057,2.38886,0.308,3.45,32743.338668470544,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
2281,2022,4,14,136.21428571428572,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.85735,2.35211,0.094,0.73,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
5417,2022,4,14,43.32738095238095,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.85209,2.28508,0.516,4.224,27388.836034635202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
6237,2022,4,14,235.22619047619048,0.0,0.0,0.0,4.957142857142857,12.3,8.357142857142858,6.3428571428571425,3.5714285714285716,202214,48.86377,2.35096,0.151,1.017,21928.98943803198,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
